(761,'190104','Control Systems Engineering','I.J.Nagrath M.Gopal',1,1,'New Age International Publications','5',280,'EEE','No','EEE','E4',NULL),
(762,'190105','Electric Circuits and Electron devices','K.Bommanna Raja S.Sasikumar',1,1,'Sri Krishna Hitech Publications','4',350,'EEE','Yes','EEE','E4',NULL),
(763,'190106','Electric Machines','D P Kothari I J Nagrath',1,1,'Mc Graw Hill Education','4',180,'Electric Machines','Yes','EEE','E4',NULL),
(764,'190107','Electrical Engineering and Instrumentation','J.Gnanavadivel N.Rathinaprabha C.SenthilKumar S.Selvaperumal',1,1,'Anuradha Agencies','1',300,'EEE','Yes','EEE','E4',NULL),
(765,'190108','Engineering Circuit analysis','William H.Hayt',1,1,'Mc Graw Hill Education','8',350,'Circuit Analysis','Yes','EEE','E4',NULL),
(766,'190109','Fundamental of Electrical Engineering and Electronics','B.L Theraja',1,1,'S.Chand','1',400,'EEE','No','EEE','E4',NULL),
(767,'190110','Microwave Engineering','Annapurna Das Sisir K.Dhas',1,1,'McGRAWHILL Book company','2',350,'EEE','No','EEE','E4',NULL),
(768,'190111','Microwave Engineering','G.S.Raghuvanshi',1,1,'Cengage Learning','1',350,'EEE','No','EEE','E4',NULL),
(769,'190112','Optical Fiber Communication','Gerd Keiser   ',1,1,'McGraw Hill Education','1',300,'EEE','No','EEE','E4',NULL),
(770,'190113','Optical Fiber Communication','Gerd Keiser   ',1,1,'McGraw Hill Education','3',300,'EEE','No','EEE','E4',NULL),
(771,'190114','Textbook of Electrical Techology','B.L Theraja A.K.Theraja',1,1,'S.Chand','1',280,'EEE','No','EEE','E4',NULL),
(772,'190115','A Modern Approach to verbal and nonverbal reasoning','Dr R S Aggarwal',1,1,'S.Chand','1',200,'English','Yes','English','F1',NULL),
(773,'190116','Best Quotations for all occasions','T Narayana Iyengar',1,1,'T Narayana Iyengar','1',220,'English','Yes','English','F1',NULL),
(774,'190117','Cambridge Academic English','Craig Thaine',1,1,'Cambridge University Press','1',350,'English','Yes','English','F1',NULL),
(775,'190118','Cambridge preparation for the TOEFL test','Jolene Gear Robert Gear',1,1,'Cambridge University Press','4',400,'English','Yes','English','F1',NULL),
(776,'190119','Interchange','Jack C Richards',1,1,Cambridge University Press,4,,'English ','No','English','F1',NULL),
(777,'190120','Interchange','Jack C Richards',1,1,Cambridge University Press,4,,'English ','No','English','F1',NULL),
(778,'190121','Interchange','Jack C Richards',1,1,Cambridge University Press,4,,'English ','No','English','F1',NULL),
(779,'190122','Interchange','Jack C Richards',1,1,Cambridge University Press,4,,'English ','No','English','F1',NULL),
(780,'190123','Learning English A Communicative Approach','A Ramakrishna Rao',1,1,'Orient Longman','1',180,'English','No','English','F1',NULL),
(781,'190124','Mindscape English for Technologists and Engineers','Orient BlackSwan',1,1,'Orient BlackSwan','1',250,'English','No','English','F1',NULL),
(782,'190125','Oxford AZ for Grammar & Punctuation','John Seely',1,1,'Oxford University Press','11',450,'English','No','English','F1',NULL),
(783,'190126','General Knowledge 2018','Manohar Pandey ',1,1,Arihant Publications,1,,'General','No','General','F1',NULL),
(784,'190127','Global Clusters of Innovation','Edward Elgar',1,1,Edward Elgar Publications Limited,1,,'General ','No','General','F1',NULL),
(785,'190128','Manual for the GRE','The Princeton Review',1,1,The Princeton Review,1,,'General','No','General','F1',NULL),
(786,'190129','Quantitative Aptitude for Competetive Examinations','Dr R S Aggarwal',1,1,S.Chand,1,,'General','Yes','General','F1',NULL),
(787,'190130','The Official Guide to the GRE','Mc Graw Hill Education',1,1,Mc Graw Hill Education,2,,'General','No','General','F1',NULL),
(788,'190131','Signals and Systems','J.S.Chitode   ',1,1,Technical Publications,3,,'IT','Yes','IT','F1',NULL),
(789,'190132','A Textbook of Engineering Mathematics','N P Bali DR Manish Goyal',1,1,'University Science Press','4',350,'Mathematics','Yes','Mathematics','F1',NULL),
(790,'190133','Calculus Early Transcendentals','James Stewart   ',1,1,'Cengage Learning','7',400,'Mathematics','No','Mathematics','F1',NULL),
(791,'190134','Discrete Mathematics','G.Balaji',1,1,'G.Balaji Publishers','5',250,'Engineering Mathematics','Yes','Mathematics','F1',NULL),
(792,'190135','Discrete Mathematics','T.Veerarajan   ',1,1,'Tata McGraw Hill','1',280,'Engineering Mathematics','Yes','Mathematics','F1',NULL),
(793,'190136','Elemntary Number Theory with Applications','Thomas Koshy',1,1,'Academic Press','2',300,'Engineering Mathematics','Yes','Mathematics','F1',NULL),
(794,'190137','Engineering Mathematics','G Balaji',1,1,'G.Balaji publishers','2',250,'Mathematics','No','Mathematics','F1',NULL),
(795,'190138','Engineering Mathematics  1','A.Singaravelu   ',1,1,'Meenakshi Agency','18',320,'Engineering Mathematics','No','Mathematics','F1',NULL),
(796,'190139','Engineering Mathematics  1','G.Balaji',1,1,'G.Balaji Publications','1',320,'Engineering Mathematics','No','Mathematics','F1',NULL),
(797,'190140','Engineering Mathematics  1','G.Balaji',1,1,'G.Balaji Publishers','2',320,'Mathematics','No','Mathematics','F1',NULL),
(798,'190141','Engineering Mathematics  1','M.B.K.Moorthy',1,1,'VRB Publishers','1',400,'Engineering Mathematics','No','Mathematics','F1',NULL),
(799,'190142','Engineering Mathematics 2','G.Balaji',1,1,'G.Balaji Publishers','6',320,'Mathematics','No','Mathematics','F1',NULL),
(800,'190143','Engineering Mathematics2','DR A Singaravelu',1,1,'Meenakshi agency','1',320,'Mathematics','No','Mathematics','F1',NULL),
(801,'190144','Higher Engineering Mathematics','B.S.Grewal',1,1,'Khanna Publication','42',350,'Mathematics','No','Mathematics','F1',NULL),
